id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,prob_func,prob_repair,prob_nonfunc,dist_nearest_functional_km,n_nonfunc_in_area,priority_score,likelihood_nonfunc,impact_score,score_population,score_dist_nearest_functional_km,score_n_nonfunc_in_area,score_quantity
66811,0.0,2013-02-21,Lwi,0,LWI,0.0,-2e-08,Lukubanija,0,Lake Victoria,Kanisani,Shinyanga,17,1,Bariadi,Bumera,500.0,True,GeoData Consultants Ltd,WUG,,False,0,india mark ii,india mark ii,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.7499581849315368,0.23940065352242368,0.010641161546039744,2.435665434016378,11.0,0.8,0.011,7.8,8.8,5.5,5.6,10
16145,0.0,2011-03-17,Water,0,Water,35.84504697,-5.56749903,Ofisini,0,Wami / Ruvu,Azimio,Dodoma,1,4,Chamwino,Haneti,150.0,True,GeoData Consultants Ltd,VWC,Chen,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0.8458752713648411,0.14110419638488855,0.013020532250270583,25.380334824487253,6.0,0.8,0.013,6.0,5.0,9.8,3.8,5
35026,0.0,2013-03-06,Dmdd,1667,Dmdd,35.33514945,-4.39204078,Baraza Madanga,0,Internal,Damaygwa,Manyara,21,2,Hanang,Gendabi,243.0,True,GeoData Consultants Ltd,VWC,Kijiji,True,2011,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0.980343339099845,0.005031698070977523,0.014624962829177772,3.078447117856977,1.0,0.8,0.015,5.4,6.7,6.1,1.6,5
5772,0.0,2013-03-15,Lawatefuka Water Supply,1351,Lawatefuka water sup,37.0900356,-3.17802032,Kwa Wilfred Kristoph,0,Pangani,Nrao Ifumo,Kilimanjaro,3,7,Siha,Siha Kaskazini,1.0,True,GeoData Consultants Ltd,Water Board,BL Siaseki,True,2009,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9714479736119747,0.005264533292632449,0.023287493095392704,0.49358924790825326,1.0,0.8,0.023,3.5,1.5,2.5,1.6,10
36077,2000.0,2013-10-02,Danida,469,DANIDA,34.64377506,-11.09279729,Shuleni Sekondari,0,Lake Nyasa,Bastena,Ruvuma,10,3,Mbinga,Liuli,620.0,,GeoData Consultants Ltd,VWC,DANIDA,True,1992,gravity,gravity,gravity,parastatal,parastatal,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9615558717641255,0.028335138615798925,0.010108989620075462,0.5693278311197363,14.0,0.8,0.01,7.5,9.5,2.7,6.6,10
3517,20000.0,2013-09-03,Oxfam,1582,DWE,36.69028407,-3.3322714,Kwa Samuel,0,Pangani,Oltroto,Arusha,2,2,Arusha Rural,Oltroto,300.0,True,GeoData Consultants Ltd,VWC,Nabaiye pipe line,True,1995,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,0.9840161021789618,0.004080299484705368,0.011903598336332923,0.3231304432446279,15.0,0.8,0.012,6.4,7.2,1.9,6.8,10
66920,20.0,2013-01-22,Dmdd,1798,DMDD,35.53712971,-3.77855182,Kwa Arberto Ingi,0,Internal,Dacknary,Manyara,21,3,Mbulu,Bargish,200.0,,GeoData Consultants Ltd,WUG,,True,2012,nira/tanira,nira/tanira,handpump,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.9619820186924984,0.025435986292132767,0.012581995015369158,1.5726168080125302,5.0,0.8,0.013,6.2,6.4,4.5,3.4,10
69856,1000.0,2011-03-16,Mkinga  Distric Cou,0,DWE,38.80011552,-4.86753011,Joseph,0,Pangani,Galula,Tanga,4,8,Mkinga,Maramba,50.0,True,GeoData Consultants Ltd,VWC,Maramba gravity spri,True,2004,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0.9695130155008275,0.003640763144635935,0.026846221354536782,0.11935203287430948,5.0,0.8,0.027,2.9,2.7,1.2,3.4,5
64290,50.0,2013-02-06,Private Individual,-35,MTUWASA,40.20063057,-10.28249833,Ibrahim Richard Chielo,0,Ruvuma / Southern Coast,Madaba,Mtwara,9,5,Mtwara Urban,Likombe,108.0,False,GeoData Consultants Ltd,Water authority,Madaba,True,2006,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.9658158820331219,0.017642898124218966,0.01654121984265912,1.0600374718650276,15.0,0.8,0.017,4.8,3.7,3.8,6.8,7
26651,0.0,2013-02-28,Mission,959,Mission,35.39215067,-10.72890073,Kwa Lucas,0,Ruvuma / Southern Coast,Mhalule B,Ruvuma,10,2,Songea Rural,Magagura,96.0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa mbinga mh,True,1987,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.9665466467273269,0.017601510521666794,0.01585184275100648,0.4380632849843676,16.0,0.8,0.016,5.0,3.4,2.3,7.1,10
61178,0.0,2013-02-02,Lwi,0,LWI,0.0,-2e-08,Wapendanao,0,Lake Victoria,Mhango,Shinyanga,17,1,Bariadi,Sakwe,500.0,True,GeoData Consultants Ltd,WUG,,False,0,india mark ii,india mark ii,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.831235869747327,0.15783544715362222,0.010928683099050804,2.435665434016378,11.0,0.8,0.011,7.8,8.8,5.5,5.6,10
37389,500.0,2013-10-02,Danida,510,DANIDA,34.62662481,-11.03365679,Kwa Mzee Hindila,0,Lake Nyasa,Lushoto 'B',Ruvuma,10,3,Mbinga,Kihagara,112.0,True,GeoData Consultants Ltd,VWC,DANIDA,True,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9709281960919812,0.01359199490310676,0.015479809004912243,0.46298882810926545,13.0,0.8,0.015,5.0,3.7,2.4,6.3,10
13577,250.0,2011-03-12,Government Of Tanzania,2333,Commu,33.96183872,-9.24948028,none,0,Lake Nyasa,Ilongelo,Iringa,11,3,Makete,Ipelele,50.0,True,GeoData Consultants Ltd,VWC,Ipelel,False,1986,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9838503099434316,0.0002747118850957955,0.015874978171472796,0.7455112938304227,20.0,0.8,0.016,5.1,2.7,3.2,8.0,10
34849,1000.0,2011-03-19,Dhv,300,DWE,36.34691459,-8.783756,Kwa Mtumbo,0,Rufiji,Ibali,Morogoro,5,4,Ulanga,Usangule,86.0,True,GeoData Consultants Ltd,Water Board,Mtimbira,True,1995,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.9678140138114079,0.014440370250626567,0.017745615937965552,1.0444726284245325,3.0,0.8,0.018,4.6,3.3,3.8,2.5,10
8939,0.0,2013-01-19,,1574,,34.9138964,-4.77480424,Kisimani,0,Internal,Mwamwombi,Singida,13,2,Singida Rural,Kinyeto,700.0,True,GeoData Consultants Ltd,VWC,,,1990,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0.9117526298517623,0.07750404708910615,0.010743323059131595,4.096782826676215,20.0,0.8,0.011,7.7,9.5,6.6,8.0,5
1789,20.0,2013-03-23,Magadini-makiwaru Water,1253,Magadini-Makiwaru wa,36.99845332,-3.2492797,Kwa Emmanuel Nassary,0,Pangani,Tindigani,Kilimanjaro,3,7,Siha,Siha Kati,1.0,True,GeoData Consultants Ltd,Water Board,BL Tindigani,True,2001,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.980603263848963,0.002153398830798472,0.017243337320238486,1.0260114282247037,23.0,0.8,0.017,4.8,1.5,3.7,8.4,10
20655,0.0,2011-03-18,Government Of Tanzania,0,GOVER,36.0992626,-5.52409716,Bombani,0,Wami / Ruvu,Bombani,Dodoma,1,4,Chamwino,Segala,150.0,True,GeoData Consultants Ltd,VWC,Magu,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0.771478981885303,0.21428375314334178,0.014237264971355293,4.71424151638025,9.0,0.8,0.014,5.5,5.0,7.0,4.9,5
58417,0.0,2012-10-21,Friends Of Bariadi,0,DWE,0.0,-2e-08,Tumaini,0,Lake Victoria,Mwabasabi A,Shinyanga,17,1,Bariadi,Mwadobana,500.0,True,GeoData Consultants Ltd,WUG,,False,0,india mark ii,india mark ii,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.7389771998499333,0.25009866894981275,0.010924131200253956,2.435665434016378,11.0,0.8,0.011,7.8,8.8,5.5,5.6,10
14598,0.0,2011-03-22,Bsf,0,BSF,36.18755902,-6.08282652,Majeleko Primary,0,Wami / Ruvu,Muongozo,Dodoma,1,4,Chamwino,Majeleko,150.0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump,0.8000368632604618,0.18345299442513038,0.016510142314407863,2.015317303418842,8.0,0.8,0.017,4.9,5.0,5.0,4.6,5
63740,500.0,2011-02-22,Danida,1856,Danid,34.50137164,-9.90095287,none,0,Lake Nyasa,Manyanya,Iringa,11,5,Ludewa,Mawengi,31.0,True,GeoData Consultants Ltd,VWC,Makanj,True,1992,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9770339489010332,0.003354905557548577,0.019611145541418226,0.4524796344876722,3.0,0.8,0.02,3.9,2.4,2.4,2.5,10
46136,500.0,2011-02-28,World Bank,331,Gwasco L,37.54690251,-6.2539598,Kwamwalami,0,Wami / Ruvu,Minazini,Morogoro,5,6,Mvomero,Hembeti,50.0,True,GeoData Consultants Ltd,VWC,Mkindu,True,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.9032240628166419,0.08077103846163584,0.016004898721722522,0.6011256231712039,28.0,0.8,0.016,5.1,2.7,2.8,8.9,10
45461,2000.0,2011-03-15,Danida,1247,DANID,35.86026633,-7.47673909,none,0,Rufiji,Mwang'Ingo,Iringa,11,1,Iringa Rural,Kihorogota,1.0,True,GeoData Consultants Ltd,VWC,Kiholo,True,1990,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,0.8248255563662837,0.152269514353477,0.022904929280239617,1.315321624864755,6.0,0.8,0.023,3.6,1.5,4.2,3.8,7
59575,5.0,2013-03-29,Ces (gmbh),1274,DWE,37.26625267,-3.24495988,Kwa Raymond Kwayu,0,Pangani,Mwenge,Kilimanjaro,3,4,Moshi Rural,Kibosho Magharibi,30.0,True,GeoData Consultants Ltd,Water Board,Lyamungo umbwe water supply,True,2007,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.9828748881826549,0.002359569978944359,0.014765541838400764,0.8199452797173957,27.0,0.8,0.015,5.1,2.3,3.4,8.8,10
12557,100.0,2011-08-04,Dasip,1158,DWE,33.06905256,-2.09973146,Chang`Ombe,0,Lake Victoria,Chang`Ombe,Mwanza,19,1,Ukerewe,Karenge,550.0,True,GeoData Consultants Ltd,,,True,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0.979828261817368,0.0076519674729688195,0.01251977070966324,0.2775319449025187,33.0,0.8,0.013,6.6,9.3,1.8,9.2,5
16652,0.0,2013-03-24,Magadini-makiwaru Water,1290,Magadini-Makiwaru wa,37.03945739,-3.19517549,Kwa Anton Moris,0,Pangani,Majengo,Kilimanjaro,3,7,Siha,Siha Kati,1.0,True,GeoData Consultants Ltd,Water Board,BL Kikafu,True,2001,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9730392888809227,0.006328355636461906,0.020632355482615054,0.2929499015470524,10.0,0.8,0.021,3.8,1.5,1.8,5.2,10
51598,0.0,2011-07-10,Hesawa,0,DWE,31.11669638,-1.71296796,Kwapausoni,0,Lake Victoria,Umulwere,Kagera,18,1,Karagwe,Nyaishozi,150.0,True,GeoData Consultants Ltd,WUA,Lukare water supp,True,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9717128521338484,0.0169680630976673,0.011319084768484505,0.628750385355635,18.0,0.7,0.011,5.9,5.0,2.9,7.5,10
60469,0.0,2013-01-31,Dwsp,1308,DWE,34.02058011,-3.03026245,Kambarage,0,Lake Victoria,Nkoma Juu,Shinyanga,17,1,Bariadi,Nkoma,300.0,True,GeoData Consultants Ltd,WUG,,False,1998,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty abandoned,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0.06353422736532295,0.9267213213830662,0.0097444512516109,8.645798898259407,13.0,0.7,0.01,6.9,7.2,8.3,6.3,5
14850,1000.0,2011-03-13,Rc Ch,1684,Roman,34.73512452,-9.86144774,none,0,Lake Nyasa,Mwangaza,Iringa,11,5,Ludewa,Lugarawa,70.0,True,GeoData Consultants Ltd,VWC,Roman,False,1978,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9749554906350663,0.007736330782821151,0.017308178582112765,0.24578947594577594,6.0,0.7,0.017,4.2,3.1,1.7,3.8,10
5243,20000.0,2013-09-03,Oxfam,1546,DWE,36.69308163,-3.33146839,Kwa Lushooki,0,Pangani,Oltroto,Arusha,2,2,Arusha Rural,Oltroto,300.0,True,GeoData Consultants Ltd,VWC,Nabaiye pipe line,True,1995,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,0.9852103324643388,0.0032130390502216424,0.011576628485439546,0.3231304432446279,15.0,0.7,0.012,6.4,7.2,1.9,6.8,10
32222,0.0,2012-10-30,Tasaf,0,DWE,0.0,-2e-08,Wakulima,0,Lake Victoria,Ipiriri B,Shinyanga,17,1,Bariadi,Bumera,500.0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0.2175154425203826,0.7725866535033369,0.009897903976280523,2.435665434016378,11.0,0.7,0.01,6.8,8.8,5.5,5.6,5
36341,3000.0,2011-03-08,Danida,908,DANID,35.38817589,-7.65784453,none,0,Rufiji,Mlowa,Iringa,11,1,Iringa Rural,Mlowa,1.0,True,GeoData Consultants Ltd,VWC,Mlowa,True,1992,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9741054178439428,0.008169917324641892,0.01772466483141526,0.1857185046030939,9.0,0.7,0.018,3.7,1.5,1.5,4.9,10
15408,0.0,2013-03-15,Lawatefuka Water Supply,1590,Lawatefuka water sup,37.12034869,-3.16765636,Kwa Ephata Massawe,0,Pangani,Isuhuni,Kilimanjaro,3,7,Siha,Siha Mashariki,1.0,True,GeoData Consultants Ltd,Water Board,Isuhuni water supply,True,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9773491327304739,0.0024922847891293456,0.020158582480396692,0.6101858353309308,2.0,0.7,0.02,3.6,1.5,2.9,2.0,10
24730,5000.0,2011-03-15,Danida,1220,DANID,35.84014121,-7.46149384,none,0,Rufiji,Ivangwa,Iringa,11,1,Iringa Rural,Kihorogota,550.0,True,GeoData Consultants Ltd,VWC,Kihoro,True,1987,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9800256336796679,0.011439335932188086,0.008535030388144035,2.7354985979005866,5.0,0.7,0.009,7.7,9.3,5.9,3.4,10
59325,0.0,2011-07-11,Oxfarm,0,DWE,31.11300736,-1.73060534,Kwafaiton,0,Lake Victoria,Chakahaya,Kagera,18,1,Karagwe,Nyaishozi,150.0,True,GeoData Consultants Ltd,WUA,Kabagendera water,True,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9739069503847034,0.015231853841286625,0.010861195774010146,1.1210785592155408,18.0,0.7,0.011,6.1,5.0,3.9,7.5,10
54524,0.0,2011-10-07,Tasaf,0,DWE},33.93505461,-9.60234104,Kwa Abraham Mwangomo,0,Lake Nyasa,Buloma,Mbeya,12,3,Kyela,Kajunjumele,150.0,True,GeoData Consultants Ltd,VWC,no scheme,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,fluoride,fluoride,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,0.9845162544877617,0.0027648896644157698,0.0127188558478226,0.2127998154797457,105.0,0.7,0.013,5.9,5.0,1.5,10.0,10
48627,0.0,2011-03-11,Danida,1842,DANID,34.55213003,-9.72609585,none,0,Lake Nyasa,Magharibi,Iringa,11,5,Ludewa,Mlangali,60.0,True,GeoData Consultants Ltd,VWC,DANIDA,False,1992,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9809900761408353,0.0035999011433206223,0.015410022715844083,0.39325783606219533,5.0,0.7,0.015,4.3,3.0,2.2,3.4,10
60465,0.0,2013-02-01,Lga,364,LGA,39.12416961,-10.85641275,Bombani,0,Ruvuma / Southern Coast,Magomeni,Mtwara,90,33,Masasi,Lulindi,63.0,True,GeoData Consultants Ltd,VWC,,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.6212966860199609,0.3645429886016578,0.014160325378381036,0.2929439204639883,36.0,0.7,0.014,5.1,3.1,1.8,9.4,10
9966,6.0,2013-02-03,Ces(gmbh),1597,DWE,37.44779205,-3.29862261,Kwa Laurent Macha,0,Pangani,Kanango Juu,Kilimanjaro,3,4,Moshi Rural,Kirua Vunjo Magharibi,30.0,True,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,True,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9394741807761338,0.048117190814724396,0.012408628409141887,0.9974165978554075,78.0,0.7,0.012,5.3,2.3,3.7,9.8,10
66747,1000.0,2011-03-19,Dhv,323,DWE,36.35927649,-8.79247014,Kwa Mbiligenda,0,Rufiji,Barabarani,Morogoro,5,4,Ulanga,Usangule,1.0,True,GeoData Consultants Ltd,Water Board,Mtimbira,True,1995,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.9673489066269546,0.011234367703793914,0.02141672566925183,0.19128608365352226,3.0,0.7,0.021,3.4,1.5,1.5,2.5,10
45992,0.0,2011-03-13,Koica,0,KOICA,35.63468119,-6.83991188,David,0,Rufiji,Mazengo,Dodoma,1,4,Chamwino,Nghambaku,150.0,True,GeoData Consultants Ltd,VWC,Ngha,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0.9429032665564309,0.039710932147316295,0.0173858012962532,0.9976101870208163,0.0,0.7,0.017,4.1,5.0,3.7,1.2,5
24187,0.0,2013-02-01,Dwssp,0,DWE,0.0,-2e-08,Umoja,0,Lake Victoria,Mwazena,Shinyanga,17,1,Bariadi,Nkololo,500.0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.5033373907457288,0.4882008183060827,0.008461790948188367,2.435665434016378,11.0,0.7,0.008,7.8,8.8,5.5,5.6,10
70219,500.0,2013-10-02,Danida,512,DANIDA,34.63067313,-11.03490112,Msua,0,Lake Nyasa,Lushoto 'B',Ruvuma,10,3,Mbinga,Kihagara,50.0,True,GeoData Consultants Ltd,VWC,DANIDA,True,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9748002060839811,0.009822739274947478,0.015377054641071643,0.46298882810926545,13.0,0.7,0.015,4.6,2.7,2.4,6.3,10
9877,0.0,2013-09-03,Oikos E.Afrika,1607,Oikos E .Africa,36.81828413,-3.17360428,Ruben,0,Internal,Lengare,Arusha,2,7,Meru,Ngarenanyuki,170.0,True,GeoData Consultants Ltd,VWC,Kisimiri gravity water supply,True,2006,gravity,gravity,gravity,wug,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,0.9849594349765286,0.0023407392217622827,0.012699825801709095,0.664100441567895,6.0,0.7,0.013,5.8,6.1,3.0,3.8,10
44551,1000.0,2011-07-28,Il,1700,CONS,31.1765077,-7.85435205,Kwa Kayumba,0,Lake Rukwa,Kizumila,Rukwa,15,3,Nkasi,Kate,250.0,True,GeoData Consultants Ltd,VWC,K,True,1982,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.9818449118139365,0.006015280362505904,0.012139807823557551,0.2939537684931547,2.0,0.7,0.012,5.5,6.8,1.8,2.0,10
25479,0.0,2011-02-26,Priva,2268,Villa,34.60940553,-9.55929165,none,0,Lake Nyasa,Mjimwema,Iringa,11,4,Njombe,Matola,20.0,False,GeoData Consultants Ltd,VWC,Nyamno,True,2009,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.9783804428459334,0.006203289639561978,0.015416267514504652,1.6341006367265754,1.0,0.7,0.015,4.3,2.2,4.6,1.6,10
60038,0.0,2013-01-31,Lga,357,LGA,39.11947215,-10.86148642,Matinja,0,Ruvuma / Southern Coast,Kalifonia,Mtwara,90,33,Masasi,Lulindi,100.0,True,GeoData Consultants Ltd,VWC,,True,2006,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.8315728692104957,0.1558499224284983,0.012577208361005886,0.6479291736666953,36.0,0.7,0.013,5.6,3.6,3.0,9.4,10
